projectID,topic,title
658863,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
748625,MSCA-IF-2016,Individual Fellowships
701542,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
740750,SEC-21-GM-2016-2017,Pan European Networks of practitioners and other actors in the field of security
793835,MSCA-IF-2017,Individual Fellowships
705615,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
642088,SC5-16-2014,Making Earth Observation and Monitoring Data usable for ecosystem modelling and services
688768,ICT-10-2015,Collective Awareness Platforms for Sustainability and Social Innovation
704039,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
660608,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
722518,MSCA-ITN-2016,Innovative Training Networks
706088,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
655331,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
654861,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
739507,INNOSUP-02-2016,European SME innovation Associate - pilot
660391,MSCA-IF-2014-GF,Marie Skłodowska-Curie Individual Fellowships (IF-GF)
633328,MSCA-NIGHT-2014,European Researchers' Night (NIGHT)
958491,CE-SPIRE-07-2020,Preserving fresh water: recycling industrial waters industry
690268,WATER-5c-2015,"Development of water supply and sanitation technology, systems and tools, and/or methodologies"
787419,MSCA-IF-2017,Individual Fellowships
862756,SFS-23-2019,Integrated water management in small agricultural catchments
703542,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
690857,MSCA-RISE-2015,Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)
722871,MSCA-ITN-2016,Innovative Training Networks
644026,ICT-03-2014,"Advanced Thin, Organic and Large Area Electronics (TOLAE) technologies"
747422,MSCA-IF-2016,Individual Fellowships
832514,EIC-SMEInst-2018-2020,SME instrument
650018,Space-SME-2014-1,SME Instrument
657835,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
101025756,MSCA-IF-2020,Individual Fellowships
821366,CE-SC5-01-2018,Methods to remove hazardous substances and contaminants from secondary raw materials
828217,EIC-SMEInst-2018-2020,SME instrument
862192,CE-NMBP-25-2019,Photocatalytic synthesis (RIA)
702298,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
778078,MSCA-RISE-2017,Research and Innovation Staff Exchange
858757,EIC-SMEInst-2018-2020,SME instrument
882682,MSCA-IF-2019,Individual Fellowships
101013296,S2R-OC-IP1-03-2020,Innovative technologies for Carbodies and Running Gear of the future (TD1.3 + TD 1.4)
839137,MSCA-IF-2018,Individual Fellowships
659614,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
706329,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
828012,EIC-SMEInst-2018-2020,SME instrument
827469,EIC-SMEInst-2018-2020,SME instrument
952982,LC-SC3-RES-9-2020,Next generation of thin-film photovoltaic technologies
891068,MSCA-IF-2019,Individual Fellowships
741384,MSCA-IF-2016,Individual Fellowships
650989,NMP-25-2014-1,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
651611,NMP-25-2014-1,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
751255,MSCA-IF-2016,Individual Fellowships
101024838,MSCA-IF-2020,Individual Fellowships
891084,MSCA-IF-2019,Individual Fellowships
886055,MSCA-IF-2019,Individual Fellowships
825502,ICT-04-2018,"Photonics based manufacturing, access to photonics, datacom photonics and connected lighting"
720736,BBI.VC1.R3-2015,Bio-based functional molecules for coating and surface treatment
761112,NMBP-05-2017,Advanced materials and innovative design for improved functionality and aesthetics in high added value consumer goods
669046,SC5-20-2014-1,Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials
696954,NMP-25-2015-1,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
777595,S2R-OC-IP1-01-2017,Innovative materials & modular design for rolling stock applications
829651,EIC-SMEInst-2018-2020,SME instrument
841995,MSCA-IF-2018,Individual Fellowships
790367,SMEInst-02-2016-2017,Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs
736010,SMEInst-11-2016-2017,"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
753186,MSCA-IF-2016,Individual Fellowships
753293,MSCA-IF-2016,Individual Fellowships
897906,MSCA-IF-2019,Individual Fellowships
101030480,MSCA-IF-2020,Individual Fellowships
101010454,H2020-EIC-SMEInst-2020-4,H2020-EIC Accelerator pilot –SME Instrument - Green Deal
101023947,MSCA-IF-2020,Individual Fellowships
843332,MSCA-IF-2018,Individual Fellowships
812580,MSCA-ITN-2018,Innovative Training Networks
659130,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
789454,MSCA-IF-2017,Individual Fellowships
807148,SMEInst-09-2016-2017,Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
837276,BBI.2018.SO2.R7,Electrochemical processes for bio-based monomers and polymers
696376,Space-SME-2015-2,SME Instrument
887935,MSCA-IF-2019,Individual Fellowships
893674,MSCA-IF-2019,Individual Fellowships
897098,MSCA-IF-2019,Individual Fellowships
849533,EIC-SMEInst-2018-2020,SME instrument
807221,SMEInst-11-2016-2017,"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
807215,SMEInst-02-2016-2017,Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs
101000407,SFS-21-2020,Emerging challenges for soil management
101033347,MSCA-IF-2020,Individual Fellowships
808760,SMEInst-07-2016-2017,"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
707643,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
704734,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
744311,BBI-2016-R07,Biopolymers with advanced functionalities for high performance applications
720858,NMBP-18-2016,Advanced materials enabling the integration of storage technologies in the electricity grid
698491,SIE-01-2015-1,Stimulating the innovation potential of SMEs for a low carbon energy system
898878,MSCA-IF-2019,Individual Fellowships
838171,MSCA-IF-2018,Individual Fellowships
792214,MSCA-IF-2017,Individual Fellowships
703340,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
765828,MSCA-ITN-2017,Innovative Training Networks
704459,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
657264,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
101028239,MSCA-IF-2020,Individual Fellowships
101022398,MSCA-IF-2020,Individual Fellowships
956439,MSCA-ITN-2020,Innovative Training Networks
894784,MSCA-IF-2019,Individual Fellowships
685213,NMP-25-2015,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
958837,EIC-FTI-2018-2020,Fast Track to Innovation (FTI)
965715,EIC-FTI-2018-2020,Fast Track to Innovation (FTI)
101003395,WF-02-2019,Widening Fellowships
101032133,MSCA-IF-2020,Individual Fellowships
101016411,ICT-47-2020,Research and Innovation boosting promising robotics applications
745936,MSCA-IF-2016,Individual Fellowships
760930,NMBP-19-2017,Cost-effective materials for “power-to-chemical” technologies
807740,SMEInst-02-2016-2017,Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs
860911,MSCA-ITN-2019,Innovative Training Networks
794059,MSCA-IF-2017,Individual Fellowships
704830,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
723425,EEB-01-2016,Highly efficient insulation materials with improved properties
875024,FCH-02-4-2019,New Anion Exchange Membrane Electrolysers
660935,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
663119,NMP-25-2014-1,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
705365,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
101031186,MSCA-IF-2020,Individual Fellowships
814505,CE-NMBP-26-2018,Smart plastic materials with intrinsic recycling properties by design (RIA)
101034919,FETOPEN-03-2018-2019-2020,FET Innovation Launchpad
840011,MSCA-IF-2018,Individual Fellowships
718000,NMP-25-2015-1,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
842043,MSCA-IF-2018,Individual Fellowships
864488,JTI-CS2-2018-CfP09-SYS-02-57,Complex cores for CFRP primary structural products manufactured with high pressure RTM
899107,MSCA-IF-2019,Individual Fellowships
656984,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
946048,FETOPEN-03-2018-2019-2020,FET Innovation Launchpad
730308,CIRC-01-2016-2017,"Systemic, eco-innovative approaches for the circular economy: large-scale demonstration projects"
892661,MSCA-IF-2019,Individual Fellowships
101030430,MSCA-IF-2020,Individual Fellowships
101028682,MSCA-IF-2020,Individual Fellowships
101009685,H2020-EIC-SMEInst-2020-4,H2020-EIC Accelerator pilot –SME Instrument - Green Deal
101003883,CE-SC5-24-2020,"Improving the sorting, separation and recycling of composite and multi-layer materials"
641747,WASTE-3-2014,Recycling of raw materials from products and buildings
674192,NMP-25-2014-1,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
687548,COMPET-03-2015,Bottom-up space technologies at low TRL
888752,EIC-SMEInst-2018-2020,SME instrument
751461,MSCA-IF-2016,Individual Fellowships
655194,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
888777,MSCA-IF-2019,Individual Fellowships
792004,BBI.2017.R2,Innovative technologies for the pre-treatment and separation of lignocellulosic feedstock and complex composition streams into valuable fractions while maintaining key characteristics
101028975,MSCA-IF-2020,Individual Fellowships
708036,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
731264,LCE-32-2016,European Platform for energy-related Social Sciences and Humanities research
730936,LCE-33-2016,European Common Research and Innovation Agendas (ECRIAs) in support of the implementation of the SET Action Plan
953187,DT-NMBP-11-2020,Open Innovation Platform for Materials Modelling (RIA)
956396,MSCA-ITN-2020,Innovative Training Networks
955614,MSCA-ITN-2020,Innovative Training Networks
798225,MSCA-IF-2017,Individual Fellowships
662932,NMP-25-2014-1,"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
739784,INNOSUP-02-2016,European SME innovation Associate - pilot
645900,NMP-36-2014,"Facilitating knowledge management, networking and coordination in NMP"
101011217,H2020-EIC-SMEInst-2020-4,H2020-EIC Accelerator pilot –SME Instrument - Green Deal
688131,ICT-04-2015,Customised and low power computing
101022777,MSCA-IF-2020,Individual Fellowships
814945,LC-SC3-RES-4-2018,Renewable energy system integrated at the building scale
690724,MG-1.2-2015,Enhancing resource efficiency of aviation
101029499,MSCA-IF-2020,Individual Fellowships
886866,EIC-SMEInst-2018-2020,SME instrument
846455,MSCA-IF-2018,Individual Fellowships
659747,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
707220,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
875489,LC-BAT-3-2019,Modelling and simulation for Redox Flow Battery development
887398,BBI-2019-SO3-R10,Develop bio-based high-performance materials for various and demanding applications
835545,EIC-SMEInst-2018-2020,SME instrument
899997,NFRP-2019-2020-08,Towards joint European effort in area of nuclear materials
793749,MSCA-IF-2017,Individual Fellowships
755183,NFRP-1,Continually improving safety and reliability of Generation II and III reactors
893325,MSCA-IF-2019,Individual Fellowships
746713,MSCA-IF-2016,Individual Fellowships
880793,EIC-SMEInst-2018-2020,SME instrument
654682,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
657650,MSCA-IF-2014-GF,Marie Skłodowska-Curie Individual Fellowships (IF-GF)
701852,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
820567,EIC-FTI-2018-2020,Fast Track to Innovation (FTI)
871944,MSCA-RISE-2019,Research and Innovation Staff Exchange
871342,MSCA-RISE-2019,Research and Innovation Staff Exchange
643950,ICT-23-2014,Robotics
711792,FETOPEN-RIA-2014-2015,FET-Open research projects
637162,EeB-04-2014,Support for the enhancement of the impact of EeB PPP projects
863322,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
667787,PHC-14-2015,New therapies for rare diseases
764545,LCE-28-2017,Highly flexible and efficient fossil fuel power plants
690771,LCE-03-2015,Demonstration of renewable electricity and heating/cooling technologies
675219,MSCA-ITN-2015-ETN,Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
746181,MSCA-IF-2016,Individual Fellowships
730970,INFRAIA-02-2017,Integrating Activities for Starting Communities
793377,MSCA-IF-2017,Individual Fellowships
